Materialnummer,Lieferant OB,Vertrag OB,Vertragsposition OB,Planlieferzeit Vertrag,Vertrag Fix1,Vertrag_Fix2,Beschaffungsart,Sonderbeschaffungsart,Disponent,Einkäufer,DispoGruppe,Dispolosgröße,Gesamtbestand,Gesamtwert,Preis pro Stück,Preiseinheit,Kalender,Werk OB,Werk Infosatz,Infosatznummer,Infosatztyp,WE_Bearbeitungszeit,Planlieferzeit Mat-Stamm,Warengruppe,Basiseinheit,correct,uuid,outlier_features,algorithm
37203600,709741,5500003568.0,20,42,42,42,F,,713,713.0,Z008,V9,0,0,0.0,1,E18,2100,,5300381219.0,0.0,1,42,010401000,ST,0,df3208dffbe747ea97bd98157097cf45,"Dispolosgröße, Planlieferzeit Vertrag, Vertragsposition OB, Vertrag Fix1, Einkäufer, Disponent, Kalender","ECOD, COPOD"
00310074,700020,5500008564.0,10,4,4,60,F,,708,708.0,Z011,X4,59670,548069,9.185000837942015,100,E20,2100,,5300018293.0,0.0,1,13,140100000,ST,0,cee07bc47832457999884fd6ce26d19b,Materialnummer,COPOD
00230084,702565,5500000294.0,10,14,14,90,F,,206,206.0,Z003,Y2,3090,51287,16.597734627831716,1,E15,2000,,5300005558.0,0.0,1,14,090400000,ST,0,89220c71e4fd472eb65cd42e7da4e604,"Warengruppe, Dispolosgröße, Kalender, DispoGruppe",IForest
60018323,702686,5500007709.0,10,28,28,112,F,,715,715.0,Z003,Y6,150,201159,1341.06,1,E13,2100,,5300368973.0,0.0,1,84,080100000,ST,0,ef3817fd8b6b4bb98cfcb10103a99989,"Vertrag_Fix2, Einkäufer, Disponent, Vertrag Fix1","IForest, ECOD, COPOD"
00330330,700535,5500002577.0,10,14,14,77,F,,733,733.0,Z011,Z1,100,1576118,15761.18,1,,2000,,5300063578.0,3.0,1,14,110400000,ST,0,029acfe9c2b04c19bc369f37d93c6792,"Einkäufer, Disponent, Vertrag_Fix2, Gesamtwert","kNN, IForest, ECOD, COPOD"
01242640,701710,5500002264.0,20,14,14,42,F,,731,731.0,Z008,Y5,2660,146298,54.99924812030075,100,E14,2000,,5300144856.0,0.0,1,14,100202000,ST,0,420e2eb670254dd4a6dc6f721aed45a8,"Einkäufer, Disponent, Vertragsposition OB","ECOD, COPOD"
00346871,708038,5500000278.0,20,14,14,84,F,,715,715.0,Z001,Y5,980,61633,62.89081632653061,100,E11,2000,,5300151986.0,0.0,1,84,080100000,ST,0,6e3cd1ee96ec4e1095d7160b26fb9fe3,"Dispolosgröße, Kalender, Vertragsposition OB",IForest
23011001,700230,5500000048.0,20,14,14,84,F,,715,715.0,Z001,Y5,34610,76142,2.2,100,E14,2100,,5300038446.0,0.0,1,14,100202000,ST,0,b22025346d73400d96ad197a6fc581b9,"Einkäufer, Disponent, Vertrag_Fix2, Vertragsposition OB","IForest, ECOD, COPOD"
00311121,716460,,0,0,0,0,F,,203,203.0,Z010,Y5,6570,3113925,473.96118721461187,1,E13,2000,,5300469716.0,0.0,1,180,030100000,ST,0,a58cadedede447d0889c4a740f9494ac,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00130997,701165,4600011522.0,10,28,0,0,F,,202,202.0,Z011,Y5,5850,937834,160.31350427350426,1,E13,2100,,5300084739.0,0.0,1,196,030100000,ST,0,fab80589cf8247b39f4a04503e05bd04,"Gesamtbestand, Einkäufer, Dispolosgröße, Warengruppe",IForest
00370038,701806,5500008590.0,10,4,4,60,F,,208,208.0,Z011,V4,4520,291,0.06438053097345132,100,E98,2100,,5300380193.0,0.0,2,14,140100000,ST,0,010f88d0615a427eb92e1ab6645198de,Dispolosgröße,"ECOD, COPOD"
01240730-01,701710,5500005343.0,10,14,14,42,F,,731,731.0,Z008,Y4,3390,147808,43.60117994100295,100,E14,2100,,5300383476.0,0.0,1,14,100202000,ST,0,eae0019a99b64106b291b17c0eaf16cb,"Einkäufer, Disponent",ECOD
00371217,701806,5500005671.0,10,14,14,98,F,,708,708.0,Z011,V5,4730,109698,23.19196617336152,100,E98,2000,,5300377271.0,0.0,2,98,140100000,ST,0,093182bbb9774885863231e36de185e0,"Dispolosgröße, Vertrag_Fix2","ECOD, COPOD"
00121094,700339,5500009024.0,10,21,21,84,F,,708,708.0,Z011,Y9,220,12638,57.445454545454545,100,E12,2000,,5300498572.0,0.0,1,42,070400000,ST,0,a4ff14e59ed1496f8551209fd17892e7,"Gesamtbestand, Disponent, Dispolosgröße, Warengruppe",IForest
60019789,701806,5500002600.0,10,4,4,60,F,,708,708.0,Z011,V4,31390,678307,21.6090156100669,100,E98,2000,,5300379599.0,0.0,2,4,140700000,ST,0,feda0cbc77e8491d9ea62ebe3753aada,Dispolosgröße,"ECOD, COPOD"
00370567,701806,5500003005.0,10,4,4,60,F,,708,708.0,Z008,V5,364730,154413,0.42336248731938697,100,E98,2100,,5300184862.0,0.0,2,4,140300000,ST,0,ec3ba8c39470427da41ebb54e462ecf4,"Gesamtbestand, Dispolosgröße","ECOD, COPOD"
60014570,708038,5500007253.0,10,14,14,84,F,,715,715.0,Z001,Y6,130,29705,228.5,1,E11,2000,,5300361109.0,0.0,1,84,080100000,ST,0,b004f9975ff44cfd8d1970ccd2475a86,"Gesamtbestand, Disponent, Dispolosgröße, Kalender",IForest
00360038,701806,5500006819.0,10,4,4,60,F,,708,708.0,Z011,V5,1640,2661,1.622560975609756,100,E98,3000,,5300174111.0,0.0,2,13,140100000,ST,0,0f52390ba2374dc8873c6a78241ab9ab,Dispolosgröße,ECOD
34687400,719499,,0,0,0,0,F,30.0,706,706.0,Z008,Y9,3830,3132174,817.8,1,E13,2000,,5300548567.0,3.0,1,21,550100000,ST,0,e550b591ca674f839d90f1e0221dbb29,"Infosatztyp, Einkäufer, Warengruppe, Vertragsposition OB","kNN, IForest"
00360676,706261,,0,0,0,0,F,,264,264.0,Z010,Y4,0,0,0.0,100,E11,2100,,,,1,21,140100000,ST,0,fb81da1f7c084fc5be53ca3c06d2cb22,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00150018,700585,5500007080.0,10,14,14,182,F,,203,203.0,Z010,Y5,650,15795,24.3,1,E14,2100,,5300014998.0,0.0,1,14,130401000,ST,0,7271811c53cc4c84ae7d49404d284164,"Warengruppe, Dispolosgröße, Vertrag_Fix2, DispoGruppe",IForest
00120465,700339,5500009005.0,10,21,21,84,F,,708,708.0,Z011,Y4,1510,10086,6.679470198675497,1,E12,2000,,5300501914.0,0.0,1,42,070400000,ST,0,22e407b10a9d46aebfa2d702a9e59775,"Disponent, Einkäufer, Dispolosgröße, Warengruppe",IForest
00360107,701806,5500000522.0,10,4,4,60,F,,708,708.0,Z011,V5,22510,3215,0.14282541092847623,100,E98,2100,,5300174013.0,0.0,2,4,140100000,ST,0,40dda19fbeaf47378d262c6afa7c9ce9,Dispolosgröße,"ECOD, COPOD"
60013389,2000,,0,0,0,0,F,40.0,252,252.0,Z012,Z5,690,1204561,1745.7405797101449,1,,3000,3000.0,5300374664.0,0.0,1,999,00,ST,0,8bf6a5c48b2e44338c093a79fd907252,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00120465,700339,5500009006.0,10,21,21,84,F,,708,708.0,Z011,Y9,340,22695,66.75,1,E15,2100,,5300501914.0,0.0,1,42,070400000,ST,0,05a5aab1e8c446ea9cfd4cf062d04719,"Warengruppe, Disponent, Dispolosgröße, Kalender",IForest
00360817,706261,,0,0,0,0,F,,272,272.0,Z012,Y4,710,1535,2.1619718309859155,100,E13,3000,,,,1,7,140100000,ST,0,04130c97977749e3957905db21eab8d4,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00360852,706261,,0,0,0,0,F,,264,264.0,Z010,Y4,0,0,0.0,100,E11,2000,,,,1,20,140100000,ST,0,b56ef784e97e43249d0d21276382b227,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00260033,706261,,0,0,0,0,F,,264,264.0,Z010,Y4,0,0,0.0,100,E11,2100,,,,1,14,090300000,ST,0,c51b147c5744466fbe5d4f3a8f52382d,"Infosatznummer, Materialnummer, Lieferant OB",kNN
37203500,709741,5500003567.0,20,42,42,42,F,,713,713.0,Z008,V9,0,0,0.0,1,E18,2100,,5300381217.0,0.0,1,42,010401000,ST,0,1458433119094915b405c0793c0c2ac6,"Dispolosgröße, Planlieferzeit Vertrag, Vertragsposition OB, Vertrag Fix1, Einkäufer, Disponent, Kalender","ECOD, COPOD"
04000146,701806,5500004900.0,10,4,4,60,F,,708,708.0,Z011,V5,5270,3234,0.613662239089184,100,E98,2000,,5300184630.0,0.0,2,4,140100000,ST,0,2e956227a4e145418e8fe34192970785,Dispolosgröße,"ECOD, COPOD"
60026240,702225,5500008624.0,10,42,42,112,F,30.0,713,713.0,Z004,TB,4170,15376041,3687.3,1,,2000,,5300391041.0,3.0,1,42,010402000,ST,0,b251c8662dd14b479cad3a5fddf140eb,"Gesamtbestand, Gesamtwert, Planlieferzeit Vertrag, Vertrag_Fix2, DispoGruppe, Einkäufer, Disponent, Vertrag Fix1","kNN, IForest, ECOD, COPOD"
34060822,700151,,0,0,0,0,F,,233,233.0,Z011,Y5,10310,2404865,233.25557710960234,1,E13,3000,,5300111340.0,0.0,1,42,060100000,ST,0,81cbcb5254414e01a28a7d3391424712,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00360730,706261,,0,0,0,0,F,,264,264.0,Z010,Y4,0,0,0.0,100,E11,2000,,,,1,21,140100000,ST,0,d3272cfddcd84fcab9bdcb777e92652a,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00360130,701806,5500006826.0,10,4,4,60,F,,708,708.0,Z011,V5,2280,1539,0.675,100,E98,2000,,5300170474.0,0.0,2,14,140100000,ST,0,929dc70bf09d438e98ca1d50371f2308,Dispolosgröße,"ECOD, COPOD"
00380047,719499,,0,0,0,0,E,,260,999.0,,EX,0,0,0.0,1,,2100,,5300548589.0,3.0,0,999,550100000,ST,0,614ab7ef11bf4a17b987275d986244d9,"Beschaffungsart, DispoGruppe, Einkäufer, Disponent, WE_Bearbeitungszeit","ECOD, COPOD"
00330260,700535,,0,0,0,0,F,,733,733.0,Z011,Y9,160,2693768,16836.05,1,E13,2000,,5300075074.0,0.0,1,7,110400000,ST,0,c128feba5b4044259ddf6343de4c5c7b,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00360036,701806,5500000390.0,10,4,4,60,F,,708,708.0,Z011,V5,1220,1943,1.592622950819672,100,E98,2000,,5300174079.0,0.0,2,4,140100000,ST,0,b90a138410324115906056475614c8a1,Dispolosgröße,"ECOD, COPOD"
28070901,703002,,0,0,0,0,F,,208,208.0,Z001,Y9,1810,1270171,701.7519337016574,1,E11,3000,,5300035287.0,0.0,1,63,100201000,ST,0,c842545a4abe4012aa80f0358d556c10,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00130229,717841,5500007964.0,10,14,14,60,F,,703,703.0,Z011,Y5,520,714739,1374.498076923077,1,E11,2000,,5300503937.0,0.0,1,14,070200000,ST,0,3b548a46fe144abb9b0afb2652c78e1e,"Disponent, Dispolosgröße, Kalender, Gesamtwert",IForest
60051395,702399,4600011230.0,40,42,0,0,F,30.0,228,228.0,Z001,Y9,0,0,0.0,1,E15,2100,,5300431215.0,3.0,1,42,010402000,ST,0,b80855364c4040b4a2ca217e2db66d1a,"Infosatztyp, Dispolosgröße, Kalender, Vertragsposition OB",IForest
00360696,706261,,0,0,0,0,F,,264,264.0,Z010,Y4,0,0,0.0,100,E11,2100,,,,1,21,140100000,ST,0,4e30a8a0ad2b47e4a8bd477fba5d5d9f,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00330325,700813,,0,0,0,0,F,,233,233.0,Z011,V9,850,1218807,1433.8905882352942,1,E21,2000,,5300177678.0,0.0,1,98,110400000,ST,0,43441c83e2be4a5499fc5f2b8162e797,"Infosatznummer, Materialnummer, Lieferant OB",kNN
04005936,714785,,0,0,0,0,F,,279,279.0,Z001,Z1,1500,2625,1.75,100,,3000,,,,1,42,131400000,ST,0,8b92a1ebf60e4807b405aa991ac8158a,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00311464,701806,5500002137.0,10,4,4,60,F,,708,708.0,Z008,V5,7610,384584,50.53666228646518,100,E98,2000,,5300170035.0,0.0,2,4,110400000,ST,0,3c45f77de859456e96b964c43145d7ea,Dispolosgröße,"ECOD, COPOD"
00200166,701710,5500004560.0,10,14,14,35,F,,731,731.0,Z008,Y5,122870,910954,7.413965980304387,100,E14,3000,,5300002856.0,0.0,1,14,100201000,ST,0,bfb97a0c3c30480b95f87a2119f405e7,"Einkäufer, Disponent","ECOD, COPOD"
60065418,702225,,0,0,0,0,F,,219,219.0,Z008,Z3,290,1068157,3683.3,1,,2000,,5300433319.0,3.0,1,56,010401000,ST,0,042a9d4ce7344adabdae9a58ffa99f1d,"Infosatznummer, Materialnummer, Lieferant OB",kNN
23224099,700585,5500006582.0,10,14,14,182,F,,203,203.0,Z010,Y5,1700,487895,286.9970588235294,1,E14,2000,,5300429072.0,0.0,1,84,040000000,ST,0,bda96f01af8747628bf9a26dff9666fb,"Warengruppe, Vertrag_Fix2, Gesamtwert","IForest, ECOD, COPOD"
00350135,701806,5500002615.0,10,4,4,60,F,,708,708.0,Z011,V5,24930,25098,1.0067388688327317,100,E98,2100,,5300380192.0,0.0,2,4,140200000,ST,0,13991bef62c74053a4ccfc60a9124aab,Dispolosgröße,"ECOD, COPOD"
00360080,701806,5500000440.0,10,4,4,60,F,,708,708.0,Z011,V5,3270,31418,9.60795107033639,100,E98,2000,,5300174137.0,0.0,2,4,140100000,ST,0,ee57511bb92c48659c6656a842e55738,Dispolosgröße,"ECOD, COPOD"
30020304,701098,,0,0,0,0,F,,279,279.0,Z001,Y4,110,18961,172.37272727272727,1,E15,3000,,,,1,35,010102000,ST,0,7ecd496f33014460b0ccf9d8b0c36720,"Infosatznummer, Materialnummer, Lieferant OB",kNN
34732800,715408,4600011456.0,10,42,0,0,F,30.0,223,223.0,Z004,TB,0,0,0.0,1,,2100,,5300436332.0,3.0,1,56,010403000,ST,0,7ac4d80469354a46b2245a8182d285bd,"Infosatztyp, Einkäufer, DispoGruppe",IForest
00370821,706261,,0,0,0,0,F,,264,264.0,Z010,Y4,0,0,0.0,100,E11,2000,,,,1,21,140300000,ST,0,0d65801336f3445589bca320d3e38e94,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00370516,701806,5500006877.0,10,4,4,60,F,,708,708.0,Z011,V5,7040,1022,0.14517045454545455,1000,E98,3000,,5300174089.0,0.0,2,13,140300000,ST,0,98a07d2e08f74b07b78121267eebf9a1,Dispolosgröße,"ECOD, COPOD"
60010779,709741,5500002992.0,20,42,42,42,F,30.0,713,713.0,Z008,V9,0,0,0.0,1,E18,2000,,5300366431.0,3.0,1,42,010403000,ST,0,d3aba2a9e65e4681ada672997373334a,"Dispolosgröße, Planlieferzeit Vertrag, Vertragsposition OB, Vertrag Fix1, Einkäufer, Disponent, Kalender","IForest, ECOD, COPOD"
00381017,701218,,0,0,0,0,F,,203,203.0,Z010,Y5,780,1252743,1606.0807692307692,1,E15,3000,,5300008340.0,3.0,1,70,070100000,ST,0,a628dfddc8f04349bbfa3c9adb75b994,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00360409,701806,5500000334.0,10,4,4,60,F,,708,708.0,Z011,V5,20450,2491,0.12180929095354523,100,E98,2000,,5300174014.0,0.0,2,4,140100000,ST,0,00563a4391ca416c8e96114629266763,Dispolosgröße,"ECOD, COPOD"
00347354,702686,5500007676.0,10,28,28,112,F,,715,715.0,Z003,Y6,5120,428612,83.71328125,100,E13,2100,,5300527564.0,0.0,1,84,080100000,ST,0,7cc4f5ec42304d80894532c80aa485da,"Vertrag_Fix2, Einkäufer, Disponent, Vertrag Fix1","IForest, ECOD, COPOD"
95186214,700368,4600012198.0,10,63,0,0,F,,203,203.0,Z010,Y9,820,556735,678.9451219512196,1,E11,2100,,5300173107.0,0.0,1,21,070600000,ST,0,0f4e5902bdbc4bf89be128268e97411e,"Vertrag OB, Dispolosgröße, Warengruppe, DispoGruppe",IForest
00210238,700845,4600011789.0,10,42,0,0,F,,707,707.0,Z001,Y2,142000,397508,2.7993521126760563,100,E13,2100,,5300003709.0,0.0,1,42,131400000,ST,0,bf93c95c17974e3aab2b8ce72d5e0a0c,"Vertrag OB, Einkäufer, Disponent, Warengruppe",IForest
24017302,700151,5500005572.0,10,14,14,42,F,,733,733.0,Z011,Y4,33200,35153,1.0588253012048192,100,E15,2100,,5300063786.0,0.0,1,42,060200000,ST,0,ae0ae67f172444ab9d22fb9957f091a4,"Einkäufer, Disponent","ECOD, COPOD"
24371200,708235,5500000855.0,20,14,14,42,F,,715,715.0,Z008,Y5,1320,690445,523.064393939394,1,E13,2100,,5300141252.0,0.0,1,42,550100000,ST,0,fe83f29998af48c281ceb2a0576832de,"Einkäufer, Vertragsposition OB, Disponent, Gesamtwert","IForest, ECOD, COPOD"
60083994,709741,5500006280.0,10,42,42,42,F,,713,713.0,Z008,V9,20,36000,1800.0,1,E18,2100,,5300467307.0,0.0,1,42,010403000,ST,0,274c4ff02a8f472faa2d05e6b0ef3f01,"Dispolosgröße, Planlieferzeit Vertrag, Vertrag Fix1, Einkäufer, Disponent, Kalender","ECOD, COPOD"
00120361,708551,5500005249.0,10,14,14,60,F,,708,708.0,Z010,Y6,310,26835,86.56451612903226,1,E11,2100,,5300149358.0,0.0,1,60,070400000,ST,0,daaf5d41573a4da2843a0e72939da329,"Disponent, Dispolosgröße, Kalender, DispoGruppe",IForest
00360538,706261,,0,0,0,0,F,,272,272.0,Z012,Y4,0,0,0.0,100,E15,3000,,,,1,7,140100000,ST,0,5534ecad62ff44dd87b4d824c7eed497,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00130771,706085,5500005494.0,10,28,28,56,F,,703,703.0,Z011,Y5,670,841386,1255.8,1,E13,2100,,5300084226.0,0.0,1,28,070200000,ST,0,cfd39dba19554709a66981dc5f84377a,"Disponent, Einkäufer, Dispolosgröße, Warengruppe",IForest
24251103,700585,5500000083.0,20,14,14,182,F,,203,203.0,Z010,Y5,3060,555575,181.56045751633988,1,E14,2100,,5300066371.0,0.0,1,14,030203000,ST,0,621cf403c57b477c8f7fbbe97a1e1d26,"Gesamtbestand, Warengruppe, Gesamtwert, Vertrag_Fix2, Vertragsposition OB","IForest, ECOD, COPOD"
00311274UB,701306,4600008793.0,10,42,0,0,F,41.0,202,202.0,Z001,Y3,0,0,0.0,1,E13,2000,,5300112460.0,0.0,1,46,030202000,ST,0,1a227d67ca8f408eba5fd8c538d80856,"Sonderbeschaffungsart, Einkäufer, Disponent, Warengruppe",IForest
00311511,702750,,0,0,0,0,F,,203,203.0,Z011,Y5,19460,1813951,93.21433710174718,1,E15,3000,,5300191360.0,0.0,1,210,030202000,ST,0,3e45182819c0439a9e2ca6a885835a27,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00360109,701806,5500002419.0,10,4,4,60,F,,708,708.0,Z011,V4,14440,3451,0.23898891966759003,100,E98,3000,,5300174164.0,0.0,2,4,140100000,ST,0,005c9124409740e1babe9882d78f1c4f,Dispolosgröße,"ECOD, COPOD"
28077102,702324,5500002903.0,20,14,14,140,F,,708,708.0,Z008,Y4,0,0,0.0,100,E14,2100,,5300073614.0,0.0,1,14,100200000,ST,0,0096f38ccc70499a9e13629827d9c036,"Dispolosgröße, Warengruppe, Vertragsposition OB",IForest
00230203,702565,5500003303.0,10,14,14,90,F,,206,206.0,Z003,Y6,14390,36543,2.539471855455177,100,E15,3000,,5300168703.0,0.0,1,14,090400000,ST,0,d4597956559245a1a49eeabb63438b08,"Warengruppe, Dispolosgröße, Kalender, DispoGruppe",IForest
31504701,700151,5500003954.0,20,14,14,42,F,,733,733.0,Z011,Y4,1800,1062,0.59,1,E15,2100,,5300388456.0,0.0,1,42,060100000,ST,0,74a02212dedf494bb051fdf3c38fce2c,"Einkäufer, Disponent, Vertragsposition OB","ECOD, COPOD"
60054490,700049,5500004918.0,10,14,14,60,F,,703,703.0,Z011,Y5,170,144381,849.3,1,E11,2000,,5300421481.0,0.0,1,14,070200000,ST,0,3dca413df98d44c4a028125b1f26fb77,"Warengruppe, Disponent, Dispolosgröße, Kalender",IForest
23046100,700230,5500003258.0,10,14,14,56,F,,715,715.0,Z001,Y5,11370,492323,43.300175901495166,10,E14,3000,,5300145309.0,0.0,1,14,550100000,ST,0,5b43f818f7a9453cb04884c7f6c43d6c,"Warengruppe, Disponent, Dispolosgröße, Kalender",IForest
24931300,718689,5500007904.0,10,14,14,56,F,,733,733.0,Z008,Y9,70,333704,4767.2,1,E13,2000,,5300535614.0,0.0,1,7,110200000,ST,0,94699df561614f8ea44bfd409cfb9834,"Einkäufer, Disponent","ECOD, COPOD"
01508601,701528,5500006342.0,10,14,14,56,F,,733,733.0,Z011,Y9,8080,995457,123.20012376237624,1,E14,2000,,5300088647.0,0.0,1,56,060100000,ST,0,b45cbde256f64120b8af78bd0e3602cc,"Gesamtbestand, Einkäufer, Disponent, Gesamtwert","kNN, IForest, ECOD, COPOD"
00311174,702750,,0,0,0,0,F,,203,203.0,Z011,Y5,7970,1259258,157.99974905897113,1,E15,2000,,5300177682.0,0.0,1,56,030203000,ST,0,65696a1e0d3046e1a66050e0e1b78e3a,"Infosatznummer, Materialnummer, Lieferant OB",kNN
60024317,710178,,0,0,0,0,F,,203,203.0,Z010,Y5,470,1587907,3378.5255319148937,1,E13,2000,,5300374964.0,0.0,1,56,070200000,ST,0,aa39ab351b454aeb9794111fc4f14d77,"Infosatznummer, Materialnummer, Lieferant OB",kNN
60008105,718689,5500007908.0,10,14,14,42,F,,733,733.0,Z008,Y9,20,177662,8883.1,1,E13,2000,,5300535603.0,0.0,1,14,110100000,ST,0,19586ec6f7f144b9aa09c16aef2a2aa7,"Einkäufer, Disponent",ECOD
00170098,701806,5500008206.0,10,4,4,60,F,,208,208.0,Z011,V5,5370,595,0.11080074487895716,100,E98,2100,,5300409229.0,0.0,2,14,140700000,ST,0,d29f8777c8c845eeace69ba755dae549,Dispolosgröße,ECOD
00230171,706261,,0,0,0,0,F,,264,264.0,Z010,Y4,0,0,0.0,100,E11,2000,,,,1,14,140300000,ST,0,bafbd83220ab42ab9bb5a0e08384a4df,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00160063,701806,5500000777.0,10,4,4,60,F,,708,708.0,Z008,V5,30480,78294,2.568700787401575,100,E98,2000,,5300174205.0,0.0,2,4,140700000,ST,0,bf609717f092426ab784864c47f940e0,Dispolosgröße,"ECOD, COPOD"
00346923,708038,5500006040.0,10,14,14,84,F,,715,715.0,Z001,Y6,390,57212,146.6974358974359,1,E11,2000,,5300155560.0,0.0,1,84,080100000,ST,0,f48de45063a2496f9e969cafbbbd94d4,"Kalender, Disponent, Dispolosgröße, Vertrag_Fix2",IForest
23255700,714899,,0,0,0,0,F,,213,213.0,Z008,Y6,130,2809078,21608.292307692307,1,E14,2100,,5300467250.0,0.0,1,56,010403000,ST,0,ebdbdde101be4b8894cf835e66d2f7a6,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00100180,706611,5500008945.0,10,14,14,90,F,,708,708.0,Z010,Y5,17740,557479,31.424971815107103,1,E11,2100,,5300091985.0,0.0,1,60,070300000,ST,0,543919cbcf3549088c9b1655b432dd21,"Gesamtbestand, Dispolosgröße, Kalender, DispoGruppe",IForest
60034286,701806,5500003557.0,10,4,4,60,F,,708,708.0,Z011,V4,20,95,4.75,100,E98,2100,,5300388653.0,0.0,2,4,140100000,ST,0,e83239d708bb4c88b0deed8024cd80df,Dispolosgröße,ECOD
00345263,2000,,0,0,0,0,F,40.0,215,215.0,Z001,Y5,390,1716776,4401.989743589744,1,E13,3000,3000.0,5300174275.0,0.0,1,84,080300000,ST,0,21ac3433ee194750913caafb06327d55,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00346256,708038,5500007364.0,10,14,14,84,F,,715,715.0,Z001,Y6,80,12918,161.475,1,E11,2100,,5300367252.0,0.0,1,84,080100000,ST,0,2b3027dd95714cb6a4476cb33a7b22e5,"Kalender, Gesamtbestand, Dispolosgröße, Vertrag_Fix2",IForest
00130736,717841,5500007954.0,10,14,14,60,F,,203,203.0,Z011,Y5,610,544547,892.7,1,E11,3000,,5300503933.0,0.0,1,56,070200000,ST,0,17e28583f5b348ca8159fc721d454f36,"Warengruppe, Dispolosgröße, Kalender, Gesamtwert",IForest
00200166,701710,5500001814.0,20,14,14,35,F,,731,731.0,Z008,Y5,64400,481412,7.475341614906832,100,E14,2000,,5300002856.0,0.0,1,14,100201000,ST,0,abf1193af4f848359f8bd33b08a35c94,"Einkäufer, Disponent, Vertragsposition OB","ECOD, COPOD"
00310058,700020,5500002309.0,10,4,4,60,F,,708,708.0,Z011,X6,9170,288309,31.440458015267176,1,E20,2100,,5300018220.0,0.0,1,4,140100000,ST,0,4a1f5ae45dca49b3aa46a03ba4b8fd03,"Gesamtbestand, Dispolosgröße","IForest, ECOD, COPOD"
00360800,706261,,0,0,0,0,F,,264,264.0,Z010,Y4,0,0,0.0,100,E11,2000,,,,1,21,140100000,ST,0,a2726c14a08c41499eb7099b6088e426,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00280010,2000,,0,0,0,0,F,40.0,203,203.0,Z012,Z1,20,1034344,51717.2,1,,3000,3000.0,5300206465.0,0.0,1,84,070100000,ST,0,68bcaf53c0844bb4afa52aa48b8027b1,"Infosatznummer, Materialnummer, Lieferant OB",kNN
01502701,701528,5500006354.0,10,14,14,56,F,,733,733.0,Z011,Y9,1590,171879,108.1,1,E14,2000,,5300168609.0,0.0,1,56,060000000,ST,0,de72b3a70c674051af4a1013c1476370,"Einkäufer, Disponent","IForest, ECOD, COPOD"
00370743,706261,,0,0,0,0,F,,272,272.0,Z012,Y2,6000,5023,0.8371666666666666,100,E13,3000,,,,1,7,140100000,ST,0,b7435f7b41ba487096658ddebd30c197,"Infosatznummer, Materialnummer, Lieferant OB",kNN
60021310,709223,,0,0,0,0,F,,202,202.0,Z010,Z3,2080,1361984,654.8,1,,2100,,5300387134.0,0.0,1,105,040200000,ST,0,899ae43093cc414caf1f708aa80792cd,"Infosatznummer, Materialnummer, Lieferant OB",kNN
60053802,1900,,0,0,0,0,F,,272,272.0,Z012,Z7,110,1461427,13285.7,1,,3000,,5300421594.0,0.0,1,70,00,ST,0,12807735f4f94357aa98f346df2abf16,"Infosatznummer, Materialnummer, Lieferant OB",kNN
04005194,706943,,0,0,0,0,F,,208,208.0,Z001,Z1,0,0,0.0,1000,,2100,,,,1,999,130000000,ST,0,f594de8373dd4e279bcd25ecfa77c761,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00100193,706611,5500008967.0,10,14,14,90,F,,708,708.0,Z011,Y6,720,30114,41.825,1,E14,2000,,5300092042.0,0.0,1,42,070300000,ST,0,4ab8c308ae334626829f1a3562f5fdca,"Disponent, Dispolosgröße, Kalender, DispoGruppe",IForest
00346525,715521,,0,0,0,0,F,40.0,215,215.0,Z001,Y4,0,0,0.0,1,E13,2100,,,,1,3,080300000,ST,0,30956adb532543c590c9c614b6e5684a,"Infosatznummer, Materialnummer, Lieferant OB",kNN
36020566,701710,,0,0,0,0,F,,707,707.0,Z001,Z2,0,0,0.0,100,,2100,,,,1,14,100000000,ST,0,1a8a69e4e709438fbf0582fb3aea82d4,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00346997,708038,5500001998.0,20,14,14,84,F,,715,715.0,Z001,Y6,540,247067,457.5314814814815,1,E11,2000,,5300155567.0,0.0,1,84,080100000,ST,0,c40fa8edf36a41a9b04d8c631e7574dd,"Dispolosgröße, Kalender, Vertragsposition OB",IForest
