,Material number,Supplier,Contract,Contract Position,Fulfillment time,Fixed contract 1,Fixed contract 2,Procurement type,Special procurement type,Dispatcher,Buyer,Purchasing group,Purchasing lot size,Total quantity,Total value,Price unit,Calendar,Plant,Plant information record,Information record number,Information record type,Plant processing time,Material master time,Product group,Base unit,anomaly
1182,30124800UB,2000,,0,,,,F,40.0,989,989.0,Z012,Z1,,,1,,3000,3000.0,5300269404.0,0.0,1.0,999,10401000,ST,0
2315,00310827,2100,,0,,,,F,41.0,224,224.0,Z008,TB,350.0,9823.0,1,,3000,3000.0,5300527383.0,0.0,1.0,28,010102000,ST,0
8958,00393276,2000,,0,,,,F,,206,206.0,Z001,X1,8120.0,212911.0,1,,3000,2800.0,5300118832.0,0.0,1.0,180,520300000,ST,0
13526,23294916,700020,,0,,,,F,,208,208.0,Z011,X4,200.0,5248.0,1,E20,3000,,5300079553.0,0.0,1.0,84,140400000,ST,0
12331,04003833,700222,,0,,,,F,,208,208.0,Z011,Y9,,,100,E11,2000,,5300120702.0,0.0,1.0,14,140700000,ST,0
5925,95185534,2100,,0,,,,F,41.0,223,223.0,Z001,X4,,,100,E20,2000,2000.0,5300417572.0,0.0,1.0,2,010502000,ST,0
16367,00330374,2000,,0,,,,F,40.0,233,233.0,Z012,Y3,20.0,13780.0,1,E13,3000,3000.0,5300209268.0,0.0,1.0,77,110400000,ST,0
2699,00400934,702533,,0,,,,F,,206,206.0,Z001,Z7,,,1000,,2100,,5300019747.0,0.0,1.0,14,010202000,MM,0
11854,60070485,708008,,0,,,,F,,996,203.0,Z008,Y2,,,100,E11,2100,,5300498559.0,0.0,1.0,999,520200000,ST,0
2748,23984200UB,700000,,0,,,,F,,223,223.0,Z001,V3,,,1,E19,2100,,5300075178.0,0.0,1.0,42,10401000,ST,0
7434,00370517,700020,,0,,,,F,,708,708.0,Z011,X4,620.0,31829.0,1,E20,2100,,5300004120.0,0.0,1.0,84,140300000,ST,0
6178,34067501,2000,,0,,,,F,40.0,224,224.0,Z012,Z4,620.0,15934.0,1,,3000,3000.0,5300277010.0,0.0,1.0,42,040400000,ST,0
16912,23884900UB,2000,,0,,,,F,40.0,223,223.0,Z012,Z7,,,1,,3000,3000.0,5300239506.0,0.0,1.0,56,10401000,ST,0
16243,60033564,709741,5500005524.0,10,42.0,42.0,42.0,F,,713,713.0,Z008,V9,,,1,E18,2000,,5300386755.0,0.0,1.0,42,10402000,ST,1
2678,00390745,701230,,0,,,,F,,206,206.0,Z012,Z1,60.0,7523.0,1,,3000,,5300115952.0,0.0,1.0,30,530000000,ST,0
16844,01244130-02,701710,5500008482.0,10,14.0,14.0,50.0,F,,731,731.0,Z012,Z7,4520.0,195542.0,100,,3000,,5300383475.0,0.0,1.0,42,100202000,ST,1
14759,35172101UB,711636,,0,,,,F,,711,711.0,Z001,Z6,,,100,,2000,,5300362634.0,0.0,1.0,14,10102000,ST,0
16260,01183200,700000,,0,,,,F,,223,223.0,Z001,V3,,,1,E19,2100,,5300087010.0,0.0,1.0,42,010401000,ST,0
5502,00100324,700222,,0,,,,F,,208,208.0,Z011,Y3,,,1,E11,2000,,5300000789.0,0.0,1.0,21,131400000,ST,0
18080,23583900UB,2000,,0,,,,F,40.0,223,223.0,Z012,Z7,,,1,,3000,3000.0,5300235195.0,0.0,1.0,42,10401000,ST,0
16384,21276102UB,700000,,0,,,,F,,223,223.0,Z001,V3,,,1,E19,2100,,5300143871.0,0.0,1.0,28,10102000,ST,0
16573,60047563,708008,,0,,,,F,,206,206.0,Z012,Z7,,,100,,3000,,5300413834.0,0.0,1.0,30,520200000,ST,0
10557,00340057,702146,,0,,,,F,,203,203.0,Z001,Z1,,,1,,2000,,5300008464.0,0.0,1.0,21,130000000,ST,1
10927,00390483,701979,,0,,,,F,,206,206.0,Z001,Z1,70.0,6002.0,1,,3000,,5300119806.0,0.0,1.0,120,520300000,ST,0
15530,01260201UB,700000,,0,,,,F,,223,223.0,Z001,V3,,,1,E19,2100,,5300178388.0,0.0,1.0,28,10102000,ST,0
12912,00340034,714785,,0,,,,F,,206,206.0,Z001,Z1,,,1,,2100,,5300425713.0,0.0,15.0,21,080600000,ST,0
14283,95080690,2000,,0,,,,F,40.0,252,252.0,Z012,EX,,,1,,3000,3000.0,5300301841.0,0.0,1.0,365,550100000,ST,0
8142,96164066,2000,,0,,,,F,40.0,224,224.0,Z012,Z4,100.0,14534.0,100,,3000,3000.0,5300316408.0,0.0,1.0,42,010102000,ST,0
6433,36051219,2000,,0,,,,F,40.0,213,213.0,Z012,Z1,,,100,,3000,3000.0,5300290811.0,0.0,1.0,999,10502000,ST,0
5814,00341524,702686,,0,,,,F,,215,215.0,Z003,Y4,,,1,E13,2000,,5300111106.0,0.0,1.0,84,080100000,ST,0
6350,34186506,2000,,0,,,,F,40.0,233,233.0,Z012,Y3,,,1,E11,3000,3000.0,5300277391.0,0.0,1.0,21,60100000,ST,0
13668,04008485,707145,,0,,,,F,,233,233.0,Z008,Y3,,,100,E13,2000,,5300193202.0,0.0,1.0,14,140300000,ST,0
6133,23695003UB,700000,,0,,,,F,,228,228.0,Z010,Y3,,,1,E13,2100,,5300139838.0,0.0,1.0,28,10102000,ST,0
8487,60101621,700020,,0,,,,F,,208,208.0,Z001,Z1,1780.0,4931.0,100,,2000,,5300503336.0,0.0,1.0,14,140000000,ST,0
11597,95183675,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,100,,3000,3000.0,5300311820.0,0.0,1.0,999,010102000,ST,0
18469,00370727,706261,,0,,,,F,,264,264.0,Z010,Y4,,,100,E11,2100,,5300120952.0,0.0,1.0,35,140100000,ST,0
12872,24752402UB,700000,,0,,,,F,,723,723.0,Z001,X4,,,1,E20,2000,,5300175828.0,0.0,1.0,42,10102000,ST,0
2712,04001852,715932,,0,,,,F,,208,208.0,Z001,Y5,220.0,1548.0,100,E11,2000,,5300460404.0,0.0,1.0,28,140600000,ST,0
127,82011600,1900,,0,,,,F,40.0,206,206.0,Z001,Z1,,,1,,2100,,5300143758.0,0.0,1.0,3,550100000,ST,0
5709,60043291,711636,,0,,,,F,,211,211.0,Z001,Y2,,,100,E14,2000,,5300407395.0,0.0,1.0,28,10102000,ST,0
9935,24772410,700000,,0,,,,F,,223,223.0,Z001,V3,,,1,E19,2100,,5300164825.0,3.0,1.0,28,010501000,ST,0
4045,28142403UB,2000,,0,,,,F,40.0,223,223.0,Z012,Z7,,,100,,3000,3000.0,5300263039.0,0.0,1.0,999,10102000,ST,0
4007,23114401,700546,,0,,,,F,,206,206.0,Z001,Z1,220.0,33276.0,1,,2000,,5300383342.0,0.0,1.0,30,140700000,ST,0
17656,60012415,2000,,0,,,,F,40.0,224,224.0,Z012,Z5,,,100,,3000,3000.0,5300373803.0,0.0,1.0,29,010102000,ST,0
5248,01180405,709641,,0,,,,F,,215,215.0,Z003,Y4,,,100,E13,2100,,5300167009.0,0.0,1.0,49,100100000,ST,1
8909,23972600,2000,,0,,,,F,40.0,224,224.0,Z012,EX,,,1,,3000,3000.0,5300240619.0,0.0,1.0,42,10402000,ST,0
10454,00400858,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,1,,3000,3000.0,5300217045.0,0.0,1.0,90,131000000,ST,0
2680,23875053,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,100,,3000,3000.0,5300239243.0,0.0,1.0,999,010102000,ST,0
9769,00390852UB,700225,,0,,,,F,,206,206.0,Z012,Z2,,,1,,3000,,5300012972.0,0.0,1.0,14,580600000,ST,0
14999,23333800UB,704926,,0,,,,F,,223,223.0,Z001,Z6,,,1,,2000,,5300120828.0,3.0,1.0,42,10402000,ST,0
450,60099002,2100,,0,,,,F,41.0,224,224.0,Z012,Z5,20.0,187534.0,1,,3000,3000.0,5300545982.0,0.0,1.0,10,00,ST,0
13678,28285700UB,1000,,0,,,,F,,205,205.0,Z008,TB,,,1,,2000,,5300076499.0,0.0,1.0,3,10403000,ST,0
13694,00347089,707501,,0,,,,F,,206,206.0,Z012,Z1,30.0,5886.0,1,,3000,,5300156570.0,0.0,1.0,21,080600000,ST,1
14230,80440164,701254,,0,,,,F,,203,203.0,Z008,Y6,,,100,E11,2100,,5300114296.0,0.0,1.0,14,520100000,ST,0
9213,00440452,706435,,0,,,,F,,206,206.0,Z001,Z7,,,100,,2000,,5300090472.0,0.0,1.0,30,110400000,ST,1
88,04002569,706837,,0,,,,F,,206,206.0,Z001,Z7,,,100,,2000,,5300106640.0,0.0,1.0,14,070600000,ST,1
14404,60021376,2100,,0,,,,F,41.0,224,224.0,Z012,Z5,50.0,39744.0,1,,3000,3000.0,5300421888.0,0.0,1.0,42,010401000,ST,0
11868,23259902UB,2000,,0,,,,F,40.0,711,711.0,Z012,Z7,,,100,,3000,3000.0,5300231976.0,0.0,1.0,28,10102000,ST,0
18114,00400521,2000,,0,,,,F,72.0,206,206.0,Z012,Z7,,,1000,,3000,3000.0,5300216770.0,0.0,1.0,35,010202000,MM,0
10512,00346388,708038,,0,,,,F,,215,215.0,Z001,Y6,30.0,3665.0,100,E11,3000,,5300136431.0,0.0,1.0,84,080100000,ST,0
10474,33843732UB,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,1,,3000,3000.0,5300276504.0,0.0,1.0,999,10102000,ST,0
3058,34951208UB,1000,,0,,,,F,,991,991.0,Z008,TB,,,1,,3000,,5300048700.0,0.0,1.0,3,10302000,ST,0
13497,21264701,2000,,0,,,,F,,223,223.0,Z001,Z6,40.0,580.0,1,,3000,3000.0,5300226798.0,0.0,1.0,28,010102000,ST,0
18598,00346671,711970,,0,,,,F,,215,215.0,Z003,Y2,,,1,E13,2100,,5300193998.0,0.0,1.0,84,080300000,ST,0
15109,27038300UB,2000,,0,,,,F,40.0,228,228.0,Z012,Z1,,,1,,3000,3000.0,5300261043.0,0.0,1.0,49,10401000,ST,0
7796,60028860,2100,,0,,,,F,41.0,228,228.0,Z012,Z1,,,1,,3000,3000.0,5300408709.0,0.0,1.0,999,10305000,ST,0
6975,24097000UB,2000,,0,,,,F,40.0,223,223.0,Z012,Z7,,,1,,3000,3000.0,5300242346.0,0.0,1.0,42,10401000,ST,0
14219,00190281,709277,,0,,,,F,,203,203.0,Z001,Y5,50.0,10911.0,1,E15,3000,,5300367749.0,0.0,1.0,28,110500000,ST,0
5638,00260006,3000,,0,,,,F,42.0,264,264.0,Z012,Y6,,,100,E11,2000,2000.0,5300528984.0,0.0,1.0,1,140700000,ST,0
1444,82017812UB,2000,,0,,,,F,40.0,213,213.0,Z012,Z1,,,100,,3000,3000.0,5300298839.0,0.0,1.0,999,10102000,ST,0
6472,28121701,1000,,0,,,,F,,991,991.0,Z008,TB,,,1,,2000,,5300036115.0,0.0,1.0,28,010301000,ST,0
13824,00402040,703531,,0,,,,F,40.0,215,215.0,Z009,Y6,,,1,E15,2100,,5300058134.0,0.0,1.0,3,080400000,ST,1
10414,00370453,700020,,0,,,,F,,208,208.0,Z011,X4,210.0,1032.0,100,E20,3000,,5300003771.0,0.0,1.0,12,140100000,ST,0
12702,00230182,712009,5500003577.0,20,14.0,14.0,112.0,F,,715,715.0,Z001,Y3,920.0,31837.0,100,E13,3000,,5300194602.0,0.0,1.0,14,90400000,ST,1
4226,28145800UB,1000,,0,,,,F,,991,991.0,Z008,TB,,,1,,3000,,5300111477.0,0.0,1.0,3,10401000,ST,0
12482,60083665,704926,5500008790.0,10,42.0,42.0,42.0,F,30.0,219,219.0,Z010,Z3,,,1,,2000,,5300519463.0,0.0,1.0,84,10402000,ST,0
16502,00170121,701056,,0,,,,F,40.0,206,206.0,Z011,Y6,1940.0,56839.0,1,E12,2700,,5300016760.0,3.0,1.0,28,130403000,ST,1
16245,00380439,704735,,0,,,,F,,203,203.0,Z011,Y9,,,1,E11,2100,,5300127822.0,0.0,1.0,56,130500000,ST,0
11520,00130372,703334,,0,,,,F,,203,203.0,Z010,Y5,,,1,E14,2100,,5300013152.0,0.0,1.0,210,070200000,ST,0
6428,60039315,700151,,0,,,,F,,233,233.0,Z011,Y4,,,100,E13,2000,,5300393599.0,0.0,1.0,56,060100000,ST,0
16671,36044700UB,2000,,0,,,,F,40.0,213,213.0,Z012,Z1,,,1,,3000,3000.0,5300290568.0,0.0,1.0,999,10401000,ST,0
12280,00330447,703002,,0,,,,F,,208,208.0,Z001,Y9,7150.0,5268661.0,1,E11,2000,,5300172615.0,0.0,1.0,104,110600000,ST,1
8279,88021409,1000,,0,,,,F,,991,991.0,Z008,TB,,,1,,3000,,5300053115.0,0.0,1.0,3,010304000,ST,0
12663,00100308,708551,,0,,,,F,,208,208.0,Z010,Y5,650.0,4777.0,1,E14,2700,,5300149251.0,0.0,1.0,60,070300000,ST,0
7337,28215202UB,704926,,0,,,,F,,723,723.0,Z001,Z2,,,1,,2100,,5300180323.0,0.0,1.0,42,10102000,ST,0
8396,23707101,2000,,0,,,,F,40.0,989,989.0,Z012,Z1,,,1,,3000,3000.0,5300236829.0,0.0,1.0,999,10102000,ST,0
4013,23500809,1000,,0,,,,F,,991,991.0,Z008,TB,,,1,,2100,,5300034429.0,0.0,1.0,3,010502000,ST,0
13181,90230108,708008,,0,,,,F,,206,206.0,Z001,Z1,,,100,,2000,,5300175804.0,0.0,1.0,35,520200000,ST,0
3860,00400726,2000,,0,,,,F,72.0,206,206.0,Z012,Z7,,,1000,,3000,3000.0,5300216936.0,0.0,1.0,28,010205000,MM,0
4899,00393818,707033,,0,,,,F,,206,206.0,Z001,Z1,,,1,,2100,,5300097422.0,0.0,1.0,180,520300000,ST,1
3502,24446100UB,704926,,0,,,,F,30.0,223,223.0,Z001,Z1,,,1,,2100,,5300153730.0,3.0,1.0,42,10403000,ST,0
7589,60093400,2000,,0,,,,F,40.0,224,224.0,Z012,Z5,,,1,,3000,3000.0,5300500121.0,0.0,1.0,10,010401000,ST,0
8176,23210302,1000,,0,,,,F,,991,991.0,Z008,TB,,,1,,2100,,5300062618.0,0.0,1.0,3,030100000,ST,0
8454,00422865,700000,,0,,,,F,,223,223.0,Z001,X3,,,1,E20,2000,,5300030789.0,0.0,1.0,35,010103000,ST,0
1624,00400958,2000,,0,,,,F,72.0,206,206.0,Z012,Z7,,,1000,,3000,3000.0,5300217126.0,0.0,1.0,21,010303000,MM,0
6634,60103138,708008,,0,,,,F,,996,203.0,Z008,Y2,,,100,E11,2100,,5300506910.0,0.0,1.0,999,520200000,ST,0
4201,00380100,2000,,0,,,,F,40.0,203,203.0,Z012,Z7,40.0,232.0,100,,3000,3000.0,5300213531.0,0.0,1.0,21,120000000,ST,0
3125,60063213,2000,,0,,,,F,40.0,224,224.0,Z012,Z5,,,1,,3000,3000.0,5300429311.0,0.0,1.0,70,00,ST,0
6510,00240225,700223,,0,,,,F,,208,208.0,Z011,Y2,100.0,11622.0,1,E13,3000,,5300086573.0,0.0,1.0,56,090100000,ST,1
9226,00380052,702310,,0,,,,F,,203,203.0,Z001,Z1,,,100,,2100,,5300004683.0,0.0,1.0,21,120000000,ST,1
1066,24443500UB,1000,,0,,,,F,,991,991.0,Z008,TB,,,1,,3000,,5300163327.0,0.0,1.0,3,10402000,ST,0
8726,34997703,2000,,0,,,,F,40.0,233,233.0,Z012,Y2,80.0,128.0,100,E12,3000,3000.0,5300286780.0,0.0,1.0,168,060100000,ST,0
2874,82015203,2000,,0,,,,F,40.0,224,224.0,Z012,Z4,,,100,,3000,3000.0,5300298621.0,0.0,1.0,42,10102000,ST,0
2998,60068965,710178,,0,,,,F,,203,203.0,Z010,Y5,70.0,1981.0,1,E13,3000,,5300504321.0,0.0,1.0,35,070200000,ST,1
11990,00160109,702681,,0,,,,F,,203,203.0,Z001,Z7,,,1,,2100,,5300117541.0,0.0,1.0,168,110500000,ST,1
6569,33619006UB,2000,,0,,,,F,40.0,213,213.0,Z012,Z1,,,1,,3000,3000.0,5300275145.0,0.0,1.0,28,10102000,ST,0
16782,04005086,706998,,0,,,,F,,703,703.0,Z001,Z7,,,1,,2000,,5300114528.0,0.0,1.0,14,100202000,ST,1
9558,00370440,700020,,0,,,,F,,208,208.0,Z011,X4,10.0,228.0,1,E20,2100,,5300003670.0,0.0,1.0,12,140300000,ST,0
17391,00120726,706985,,0,,,,F,,708,708.0,Z010,Y2,20.0,366.0,1,E13,3000,,5300165765.0,0.0,1.0,42,070400000,ST,0
1026,00340795,700303,,0,,,,F,,215,215.0,Z001,Z1,,,1,,2100,,5300011477.0,0.0,1.0,7,080100000,ST,1
9925,60106503,708008,,0,,,,F,,206,206.0,Z001,Z7,,,100,,2000,,5300520701.0,0.0,1.0,30,520200000,ST,0
17353,34397306UB,2000,,0,,,,F,40.0,223,223.0,Z012,Z5,,,100,,3000,3000.0,5300279381.0,0.0,1.0,28,10102000,ST,0
10072,30020579.1,1900,,0,,,,F,,279,279.0,Z001,Y4,,,1,E11,3000,,5300082824.0,0.0,1.0,40,010102000,ST,0
7476,30090440,700151,,0,,,,F,,277,277.0,Z012,Y4,190.0,4546.0,100,E13,3000,,5300122092.0,0.0,1.0,35,010302000,ST,0
17165,34630221,1000,,0,,,,F,,991,991.0,Z008,TB,,,1,,2100,,5300043973.0,0.0,1.0,3,010304000,ST,0
5527,60036181,701806,,0,,,,F,,208,208.0,Z011,V4,,,100,E98,3000,,5300387085.0,0.0,2.0,14,140100000,ST,0
9997,01552403,2000,,0,,,,F,40.0,224,224.0,Z012,Z4,10.0,3531.0,1,,3000,3000.0,5300223435.0,0.0,1.0,35,010102000,ST,0
13268,35193005,701318,,0,,,,F,,202,202.0,Z001,Z2,430.0,3326.0,100,,2000,,5300387316.0,0.0,1.0,35,010102000,ST,0
8517,60117874,2000,,0,,,,F,40.0,217,217.0,Z012,Z1,40.0,12948.0,1,,3000,3000.0,5300534303.0,0.0,1.0,84,080100000,ST,0
15831,60024738,715646,,0,,,,F,,228,228.0,Z010,Y3,,,100,E11,2000,,5300496331.0,0.0,1.0,28,10102000,ST,0
10934,00210060,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,1,,3000,3000.0,5300204517.0,0.0,1.0,42,131200000,ST,0
5965,00400029,700464,,0,,,,F,,206,206.0,Z001,Z7,,,1000,,2100,,5300015844.0,0.0,1.0,14,010201000,MM,0
169,00131205,3000,,0,,,,F,42.0,212,212.0,Z001,Y9,70.0,169792.0,1,E11,2100,2000.0,5300528979.0,0.0,1.0,3,070200000,ST,0
11858,60077908,2000,,0,,,,F,40.0,224,224.0,Z012,Z5,,,1,,3000,3000.0,5300462375.0,0.0,1.0,20,010102000,ST,0
7722,60015018,704276,,0,,,,F,30.0,228,228.0,Z001,Y2,,,1,E14,2100,,5300367450.0,0.0,1.0,42,10401000,ST,0
17325,60103019,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,100,,3000,3000.0,5300508110.0,0.0,1.0,84,80600000,ST,0
6517,00360484,700020,,0,,,,F,,708,708.0,Z011,X4,500.0,16285.0,1,E20,2100,,5300119729.0,0.0,1.0,12,140100000,ST,0
6145,23885511,700020,5500001797.0,10,4.0,4.0,60.0,F,,708,708.0,Z011,X4,4530.0,8128.0,1,E20,2000,,5300075131.0,0.0,1.0,4,60200000,ST,0
2043,00111172UB,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,1,,3000,3000.0,5300201706.0,0.0,1.0,392,70800000,ST,1
11771,00346918,702686,5500007728.0,10,28.0,28.0,112.0,F,,715,715.0,Z003,Y6,30.0,9835.0,1,E13,2100,,5300156150.0,0.0,1.0,84,80100000,ST,0
8028,04007904,707144,,0,,,,F,,206,206.0,Z001,Y4,,,1,E11,2000,,5300173276.0,0.0,1.0,77,080300000,ST,0
7341,60010418,708008,,0,,,,F,,703,703.0,Z008,Y2,9970.0,58848.0,100,E11,2000,,5300358107.0,0.0,1.0,14,120000000,ST,0
5528,00400242,702533,,0,,,,F,,206,206.0,Z001,Z1,,,100,,2100,,5300017272.0,0.0,1.0,14,010101000,DM2,1
14825,34955803UB,715646,,0,,,,F,,228,228.0,Z010,Y3,,,1,E11,2000,,5300505373.0,0.0,1.0,28,10102000,ST,0
10129,34854700,2000,,0,,,,F,40.0,224,224.0,Z012,Z4,,,1,,3000,3000.0,5300365790.0,0.0,1.0,25,10400000,ST,0
7293,01187500,2000,,0,,,,F,40.0,224,224.0,Z012,Z5,20.0,679.0,1,,3000,3000.0,5300545937.0,0.0,1.0,42,010401000,ST,0
2177,25494408,2000,,0,,,,F,40.0,989,989.0,Z012,Z1,,,100,,3000,3000.0,5300259502.0,0.0,1.0,999,10300000,ST,0
3059,24353205,2000,,0,,,,F,40.0,213,213.0,Z012,Z1,,,100,,3000,3000.0,5300245195.0,0.0,1.0,999,010102000,ST,0
14307,00120702,706985,,0,,,,F,,708,708.0,Z010,Y2,80.0,3416.0,1,E13,2800,,5300359429.0,0.0,1.0,42,070400000,ST,0
13483,60047198,702225,,0,,,,F,,213,213.0,Z004,TB,,,1,,2100,,5300414335.0,0.0,1.0,63,10404000,ST,0
8709,28086200UB,2000,,0,,,,F,40.0,228,228.0,Z012,Z3,,,1,,3000,3000.0,5300262329.0,0.0,1.0,56,10401000,ST,0
14321,00394024,701948,,0,,,,F,,206,206.0,Z001,Z1,,,1,,2000,,5300169735.0,0.0,1.0,30,530101000,ST,1
5658,95183003UB,2000,,0,,,,F,40.0,205,205.0,Z012,Z1,,,1,,3000,3000.0,5300311240.0,0.0,1.0,999,10401000,ST,0
6717,95163341,2000,,0,,,,F,40.0,224,224.0,Z012,Z4,,,100,,3000,3000.0,5300308962.0,0.0,1.0,42,010303000,ST,0
14128,24906581UB,700000,,0,,,,F,,223,223.0,Z001,V3,,,100,E19,2100,,5300190232.0,0.0,1.0,35,10102000,ST,0
1510,36020306,701256,,0,,,,F,,272,272.0,Z012,Y6,70.0,9254.0,100,E13,3000,,5300161448.0,0.0,1.0,28,060100000,ST,0
1023,60038894,2000,,0,,,,F,40.0,224,224.0,Z012,Z5,,,100,,3000,3000.0,5300392491.0,0.0,1.0,29,10102000,ST,0
12407,60124350,708008,,0,,,,F,,206,206.0,Z001,Z7,1000.0,6987.0,100,,2000,,5300544182.0,0.0,1.0,30,520200000,ST,0
18669,00110901,702584,5500002102.0,20,28.0,28.0,84.0,F,10.0,203,203.0,Z010,Y9,,,1,E13,2000,,5300136806.0,2.0,1.0,28,70700000,ST,0
15903,23777800UB,715408,,0,,,,F,,223,223.0,Z004,TB,,,1,,2100,,5300435070.0,0.0,1.0,56,10403000,ST,0
15823,95080237,702225,,0,,,,F,,223,223.0,Z012,Z5,240.0,46028.0,1,,3000,,5300055913.0,0.0,1.0,42,010401000,ST,0
15536,28271101,702565,,0,,,,F,,206,206.0,Z003,Y6,,,100,E15,2100,,5300167331.0,0.0,1.0,68,090400000,ST,0
15136,60109475,2000,,0,,,,F,40.0,224,224.0,Z012,Z5,,,1,,3000,3000.0,5300530076.0,0.0,1.0,10,00,ST,0
3615,34250500UB,2000,,0,,,,F,40.0,228,228.0,Z012,TB,,,1,,3000,3000.0,5300277786.0,0.0,1.0,56,10403000,ST,0
8692,24428404,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,1,,3000,3000.0,5300246857.0,0.0,1.0,999,010102000,ST,0
2760,00345136,2000,,0,,,,F,40.0,215,215.0,Z012,Y3,110.0,13310.0,1,E13,3000,3000.0,5300180658.0,0.0,1.0,84,080100000,ST,0
7576,95130679,700222,,0,,,,F,,208,208.0,Z011,Y3,,,1,E11,2000,,5300120410.0,0.0,1.0,21,070000000,ST,0
8233,35100600UB,1000,,0,,,,F,,991,991.0,Z008,Z6,,,1,,2100,,5300071730.0,0.0,1.0,42,10401000,ST,0
10883,60098312,700151,,0,,,,F,,996,204.0,Z012,Z1,,,1,,3000,,5300534137.0,0.0,1.0,70,010300000,ST,1
11444,24415200UB,2000,,0,,,,F,40.0,223,223.0,Z012,Y9,,,1,E13,3000,3000.0,5300246598.0,0.0,1.0,42,10402000,ST,0
7510,60087881,716170,,0,,,,F,,206,206.0,Z001,Z7,18670.0,119179.0,100,,2000,,5300466913.0,0.0,1.0,60,120000000,ST,1
18186,60077712,2000,,0,,,,F,40.0,224,224.0,Z012,Z5,,,100,,3000,3000.0,5300462348.0,0.0,1.0,20,010102000,ST,0
2308,23090401,701314,,0,,,,F,,233,233.0,Z011,Y2,920.0,24537.0,100,E15,2100,,5300384904.0,0.0,1.0,56,060100000,ST,0
15501,30078200,1900,,0,,,,F,,272,272.0,Z012,Z7,60.0,27636.0,1,,3000,,5300127401.0,0.0,1.0,33,010501000,ST,0
6002,95060059,2000,,0,,,,F,72.0,223,223.0,Z012,Y4,,,1,E12,3000,3000.0,5300301191.0,0.0,1.0,28,10102000,ST,0
15412,00340821,702686,,0,,,,F,,215,215.0,Z003,Y6,,,1,E13,2100,,5300011575.0,0.0,1.0,84,080300000,ST,0
6577,80661111,2000,,0,,,,F,40.0,203,203.0,Z012,Y9,,,100,E11,3000,3000.0,5300296238.0,0.0,1.0,14,520100000,ST,0
7729,90230174,2000,,0,,,,F,40.0,206,206.0,Z012,Z1,,,100,,3000,3000.0,5300300012.0,0.0,1.0,30,520200000,ST,0
13561,00370468,2000,,0,,,,F,40.0,208,208.0,Z008,Z2,2180.0,1125.0,1000,,3000,2700.0,5300131204.0,0.0,1.0,60,140300000,ST,0
10594,23641901,702225,,0,,,,F,,213,213.0,Z001,Z7,,,1,,2100,,5300038971.0,0.0,1.0,28,010102000,ST,0
5963,30060263,701098,,0,,,,F,,219,219.0,Z001,Z7,,,1,,2100,,5300101651.0,0.0,1.0,70,020000000,ST,0
12486,37220114,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,1,,3000,3000.0,5300293587.0,0.0,1.0,999,10305000,ST,0
13531,60038546,702225,,0,,,,F,,213,213.0,Z008,Z2,,,1,,3000,,5300404444.0,0.0,1.0,56,10102000,ST,0
1704,00260064,701340,,0,,,,F,,208,208.0,Z001,Y2,,,100,E13,2100,,5300011282.0,0.0,1.0,49,090300000,ST,0
9394,00250037,700623,,0,,,,F,,203,203.0,Z002,Y4,1972500.0,32992.0,1000,E11,2100,,5300010503.0,0.0,1.0,14,130404000,MM,1
9780,95192067,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,1,,3000,3000.0,5300312929.0,0.0,1.0,999,10102000,ST,0
16942,80760164,701254,,0,,,,F,,203,203.0,Z008,Y6,,,100,E11,2000,,5300189516.0,0.0,1.0,14,520100000,ST,0
13484,60059090,703341,,0,,,,F,,203,203.0,Z010,Y9,9810.0,752522.0,100,E13,2100,,5300426421.0,0.0,1.0,210,030100000,ST,1
8171,60111080,705550,,0,,,,F,,206,206.0,Z001,Z1,,,100,,2100,,5300528382.0,0.0,1.0,30,530104000,ST,0
18627,23473800UB,700722,,0,,,,F,,228,228.0,Z001,Y9,960.0,287668.0,1,E15,2000,,5300031177.0,0.0,2.0,42,010401000,ST,0
1901,31273200,2000,,0,,,,F,40.0,223,223.0,Z012,Z7,,,1,,3000,3000.0,5300272501.0,0.0,1.0,35,10501000,ST,0
10330,04007115,701348,4600012638.0,10,84.0,,,F,,279,279.0,Z001,Y4,460.0,919327.0,1,E15,3000,,5300156788.0,0.0,1.0,28,131400000,ST,0
2214,60006227,702584,,0,,,,F,,276,276.0,Z012,Y4,10.0,14014.0,1,E13,3000,,5300366901.0,0.0,1.0,280,070800000,ST,0
6808,00347292,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,100,,3000,3000.0,5300211498.0,0.0,1.0,84,80100000,ST,0
7316,36020388,1900,,0,,,,F,,206,206.0,Z001,Y4,,,1,E11,2000,,5300150467.0,0.0,1.0,5,010502000,ST,0
