,Material number,Supplier,Contract,Contract Position,Fulfillment time,Fixed contract 1,Fixed contract 2,Procurement type,Special procurement type,Dispatcher,Buyer,Purchasing group,Purchasing lot size,Total quantity,Total value,Price unit,Calendar,Plant,Plant information record,Information record number,Information record type,Plant processing time,Material master time,Product group,Base unit,anomaly
6252,25479604,2000,,0,,,,F,40.0,213,213.0,Z012,Z1,,,100,,3000,3000.0,5300258946.0,0.0,1.0,999,10502000,ST,0
4684,34447500,2100,,0,,,,F,41.0,224,224.0,Z012,Z5,20.0,122516.0,1,,3000,3000.0,5300199487.0,0.0,1.0,42,010402000,ST,0
1731,00100713,700222,,0,,,,F,,208,208.0,Z011,Y3,20.0,29.0,100,E11,2000,,5300160503.0,0.0,1.0,14,070300000,ST,0
4742,00390138,700225,,0,,,,F,,206,206.0,Z001,Y4,100.0,8245.0,1,E15,2100,,5300430919.0,0.0,1.0,30,530402000,ST,1
4521,60034401,702399,,0,,,,F,30.0,228,228.0,Z001,Y4,,,1,E14,2000,,5300387694.0,3.0,1.0,70,10403000,ST,0
6340,34758901,2000,,0,,,,F,72.0,223,223.0,Z012,Z3,,,1,,3000,2700.0,5300284159.0,0.0,1.0,42,010103000,ST,0
576,24596806,2000,,0,,,,F,40.0,206,206.0,Z012,Z1,33900.0,856176.0,100,,3000,3000.0,5300183589.0,0.0,1.0,120,100200000,ST,0
5202,24037100UB,702225,,0,,,,F,,213,213.0,Z001,Z1,,,1,,2100,,5300144993.0,0.0,1.0,56,10401000,ST,0
6363,00423288,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,1,,3000,3000.0,5300219656.0,0.0,1.0,999,10102000,ST,0
439,25501200,2000,,0,,,,F,40.0,989,989.0,Z012,Z1,,,1,,3000,3000.0,5300259982.0,0.0,1.0,999,070500000,ST,0
2750,23941402,2000,,0,,,,F,40.0,224,224.0,Z012,Z4,,,100,,3000,3000.0,5300240282.0,0.0,1.0,42,010201000,ST,0
7487,34032605,703929,,0,,,,F,30.0,993,992.0,Z001,Z1,,,1,,2000,,5300415313.0,3.0,1.0,7,010301000,ST,1
5272,60080559,2000,,0,,,,F,40.0,224,224.0,Z012,Z5,,,100,,3000,3000.0,5300462576.0,0.0,1.0,10,10102000,ST,0
5653,30034437,1900,,0,,,,F,,206,206.0,Z001,Z7,,,100,,2000,,5300078798.0,0.0,1.0,5,010102000,ST,0
3999,24655700,2000,,0,,,,F,40.0,224,224.0,Z012,EX,,,1,,3000,3000.0,5300251101.0,0.0,1.0,42,10401000,ST,0
6033,30020779,1900,,0,,,,F,,272,272.0,Z012,Y4,20.0,1919.0,1000,E11,3000,,5300133595.0,0.0,1.0,56,010300000,ST,0
582,24479406,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,1,,3000,3000.0,5300247786.0,0.0,1.0,999,010102000,ST,0
9930,23921102,700000,,0,,,,F,,723,723.0,Z001,X3,160.0,34271.0,100,E20,2000,,5300112403.0,0.0,1.0,35,010502000,ST,0
7051,60012512,700151,,0,,,,F,,233,233.0,Z011,Y4,160.0,23452.0,100,E15,2100,,5300378186.0,0.0,1.0,42,060100000,ST,0
8158,00150114,700417,,0,,,,F,,707,707.0,Z003,Y9,1920.0,118266.0,1,E13,2100,,5300015463.0,0.0,1.0,28,140700000,ST,1
9896,00300072,703335,,0,,,,F,,219,219.0,Z001,Z1,,,1,,2000,,5300016068.0,0.0,15.0,42,140300000,ST,1
2249,30119300,1900,,0,,,,F,,272,272.0,Z012,Z7,,,1,,3000,,5300370915.0,0.0,1.0,35,010401000,ST,0
4640,60128403,702225,,0,,,,F,,213,213.0,Z008,Z1,,,1,,3000,,5300547405.0,0.0,1.0,56,10401000,ST,0
9485,36021103,700151,,0,,,,F,,233,233.0,Z011,Y4,,,100,E13,2000,,5300170368.0,0.0,1.0,28,060100000,ST,0
4947,00270177,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,1,,3000,3000.0,5300205941.0,0.0,1.0,21,130000000,ST,0
9920,23246600UB,1000,,0,,,,F,,991,991.0,Z008,Z4,,,1,,2100,,5300058081.0,0.0,1.0,42,10401000,ST,0
1963,00371193,700020,,0,,,,F,,208,208.0,Z011,X4,2100.0,585.0,100,E20,3000,,5300150882.0,0.0,1.0,14,140100000,ST,0
8243,00270297,701348,,0,,,,F,,206,206.0,Z012,Z1,140.0,3812.0,1,,3000,,5300008263.0,0.0,1.0,14,131400000,ST,1
6590,30098700,1900,,0,,,,F,,272,272.0,Z012,Z1,10.0,4513.0,1,,3000,,5300148662.0,0.0,1.0,33,010501000,ST,0
8847,00394299,2000,,0,,,,F,40.0,206,206.0,Z012,Y4,,,1,E12,3000,3000.0,5300216361.0,0.0,1.0,30,530104000,ST,0
321,28126200UB,1000,,0,,,,F,,991,991.0,Z008,TB,,,1,,3000,,5300064244.0,0.0,1.0,3,10403000,ST,0
2678,00390745,701230,,0,,,,F,,206,206.0,Z012,Z1,60.0,7523.0,1,,3000,,5300115952.0,0.0,1.0,30,530000000,ST,0
4625,24468200UB,704926,,0,,,,F,,223,223.0,Z001,Z6,,,1,,2000,,5300173169.0,0.0,1.0,42,10402000,ST,0
4949,00386035,2000,,0,,,,F,40.0,203,203.0,Z012,Y5,50.0,691.0,100,E11,3000,3000.0,5300214871.0,0.0,1.0,20,120000000,ST,0
8328,04004060,707779,,0,,,,F,,206,206.0,Z001,Z2,,,1,,2000,,5300124539.0,0.0,1.0,42,100202000,ST,0
3337,00311440,2000,,0,,,,F,40.0,233,233.0,Z012,Y2,,,1,E13,3000,3000.0,5300208916.0,0.0,1.0,70,110100000,ST,0
5589,60051100,711636,,0,,,,F,,228,228.0,Z010,Y3,,,100,E13,2100,,5300552278.0,0.0,1.0,28,10102000,ST,0
251,60079662,700000,,0,,,,F,,223,223.0,Z001,V3,,,1,E19,2100,,5300464093.0,0.0,1.0,42,10100000,ST,0
3973,34631700UB,701528,,0,,,,F,30.0,233,233.0,Z011,Y6,,,1,E15,2100,,5300057938.0,0.0,1.0,28,10401000,ST,0
6630,95193820,2000,,0,,,,F,40.0,224,224.0,Z012,EX,,,1,,3000,3000.0,5300313815.0,0.0,1.0,42,0,ST,0
5547,95193303,2000,,0,,,,F,40.0,998,998.0,Z012,Z1,,,100,,3000,3000.0,5300313452.0,0.0,1.0,999,100100000,ST,0
35,00370453,700020,,0,,,,F,,708,708.0,Z011,X4,,,100,E20,2100,,5300003771.0,0.0,1.0,12,140100000,ST,0
8362,23872300UB,704926,,0,,,,F,,223,223.0,Z001,Z1,,,1,,2000,,5300151990.0,0.0,1.0,56,10402000,ST,0
1513,00130096,703568,,0,,,,F,,203,203.0,Z002,Z2,,,1,,2000,,5300011111.0,0.0,15.0,70,070200000,ST,0
9317,23041901,702225,,0,,,,F,,221,221.0,Z001,Z7,,,1,,2000,,5300039451.0,0.0,1.0,28,010102000,ST,0
39,00394017,702014,,0,,,,F,,206,206.0,Z001,Z2,,,1,,2000,,5300167650.0,0.0,1.0,112,520300000,ST,0
4819,60083680,1000,,0,,,,F,,991,991.0,Z008,TB,,,1,,2100,,5300465713.0,0.0,1.0,3,10403000,ST,0
3465,34947701UB,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,1,,3000,3000.0,5300286229.0,0.0,1.0,42,10301000,ST,0
1760,90230177,708008,,0,,,,F,,206,206.0,Z001,Z1,,,100,,2000,,5300175852.0,0.0,1.0,35,520200000,ST,0
2304,00360855,706261,,0,,,,F,,264,264.0,Z010,Y4,,,100,E11,2000,,,,1.0,14,140100000,ST,0
3723,24952500UB,704276,,0,,,,F,,228,228.0,Z001,Y2,,,1,E14,2000,,5300326500.0,0.0,1.0,42,10401000,ST,0
8284,35156400UB,704955,,0,,,,F,30.0,228,228.0,Z001,Z1,,,1,,2100,,5300069717.0,0.0,1.0,42,10402000,ST,0
4993,34063505UB,716090,,0,,,,F,,202,202.0,Z011,Y9,,,1,E15,2100,,5300464563.0,0.0,1.0,105,40100000,ST,1
8127,96060801,701314,,0,,,,F,,233,233.0,Z011,Y3,,,1,E15,2100,,5300046810.0,0.0,1.0,21,060100000,ST,0
3032,00310102,703547,,0,,,,F,,203,203.0,Z001,Z1,,,1,,2000,,5300018438.0,0.0,1.0,98,110600000,ST,1
7938,00420296,702004,,0,,,,F,,223,223.0,Z001,Z1,,,1,,2000,,5300022722.0,0.0,1.0,7,010103000,ST,0
3039,60109720,2000,,0,,,,F,40.0,224,224.0,Z012,Z5,,,100,,3000,3000.0,5300530094.0,0.0,1.0,10,00,ST,0
9655,60036810,715646,,0,,,,F,,228,228.0,Z010,Y3,,,100,E11,2000,,5300496615.0,0.0,1.0,28,010502000,ST,0
2545,36036800,1900,,0,,,,F,,272,272.0,Z012,Y4,20.0,1090.0,1,E11,3000,,5300151649.0,0.0,1.0,47,010501000,ST,0
2592,24482500,2000,,0,,,,F,40.0,224,224.0,Z012,EX,,,1,,3000,3000.0,5300247866.0,0.0,1.0,42,10401000,ST,0
1188,95174273UB,700000,,0,,,,F,,223,223.0,Z001,V3,,,1,E19,2100,,5300152487.0,0.0,1.0,999,10102000,ST,0
7966,27041102,2000,,0,,,,F,40.0,224,224.0,Z012,Z4,,,1,,3000,3000.0,5300364939.0,0.0,1.0,42,60100000,ST,0
6077,00393596,702303,,0,,,,F,,206,206.0,Z001,Z1,500.0,88142.0,1,,3000,,5300071176.0,0.0,1.0,90,520300000,ST,0
107,34942602,702225,,0,,,,F,,221,221.0,Z001,Z7,,,100,,2000,,5300090217.0,0.0,1.0,28,010102000,ST,0
1315,00310804,703079,,0,,,,F,,207,207.0,Z001,Z2,,,1,,2000,,5300004061.0,0.0,15.0,42,140300000,ST,1
8187,60018554,700985,4600011340.0,10,14.0,,,F,,208,208.0,Z011,Y2,810.0,18792.0,100,E13,3000,,5300367961.0,0.0,1.0,28,90100000,ST,0
2753,00401930,2000,,0,,,,F,72.0,206,206.0,Z012,Z7,,,1000,,3000,3000.0,5300217467.0,0.0,1.0,35,010205000,MM,0
9753,34460502,2000,,0,,,,F,40.0,223,223.0,Z012,Z5,,,1,,3000,3000.0,5300280176.0,0.0,1.0,42,10102000,ST,0
6231,00360697,706261,,0,,,,F,,264,264.0,Z010,Y4,,,100,E11,2000,,5300120898.0,0.0,1.0,21,140100000,ST,0
2876,00386193,708008,,0,,,,F,,703,703.0,Z008,Y2,640.0,6016.0,100,E11,2100,,5300183804.0,0.0,1.0,14,120000000,ST,0
5323,04002132,1900,,0,,,,F,,272,272.0,Z012,Z7,60.0,965673.0,1,,3000,,5300078285.0,0.0,1.0,360,110100000,ST,0
799,24208502,703355,,0,,,,F,,203,203.0,Z001,Z1,,,1,,2100,,5300065367.0,0.0,1.0,84,131500000,ST,1
3570,60039341,709558,,0,,,,F,,228,228.0,Z001,Y3,,,1,E13,2100,,5300453837.0,0.0,1.0,35,10303000,ST,0
2894,00230214,700020,,0,,,,F,,208,208.0,Z011,X4,5340.0,21066.0,100,E20,3000,,5300184893.0,0.0,1.0,35,140300000,ST,0
2927,23871705UB,2000,,0,,,,F,40.0,223,223.0,Z012,Z7,,,1,,3000,3000.0,5300238977.0,0.0,1.0,999,10102000,ST,0
8178,24690201,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,1,,3000,3000.0,5300251608.0,0.0,1.0,999,10103000,ST,0
971,24943216,2000,,0,,,,F,40.0,224,224.0,Z012,Z4,,,100,,3000,3000.0,5300256348.0,0.0,1.0,42,010102000,ST,0
6687,00371182,706261,,0,,,,F,,264,264.0,Z010,Y4,,,100,E11,2100,,5300158998.0,0.0,1.0,14,140300000,ST,0
8575,00346730,2000,,0,,,,F,40.0,215,215.0,Z012,Y2,,,1,E11,3000,2100.0,5300211176.0,0.0,1.0,84,080100000,ST,0
2020,00346952,708038,,0,,,,F,,215,215.0,Z001,Y6,,,100,E11,2100,,5300164152.0,0.0,1.0,84,080100000,ST,0
9054,60094563,704926,,0,,,,F,,232,232.0,Z001,Z1,,,1,,2000,,5300501888.0,0.0,1.0,999,10402000,ST,0
952,00240059,700985,,0,,,,F,,208,208.0,Z001,Y2,,,1,E13,2100,,5300009215.0,0.0,1.0,70,090100000,ST,1
5359,23474506,2000,,0,,,,F,40.0,223,223.0,Z012,Z7,,,1,,3000,3000.0,5300234086.0,0.0,1.0,42,10102000,ST,0
3857,00392339,708148,,0,,,,F,,206,206.0,Z001,Z1,,,1,,2000,,5300136747.0,0.0,1.0,180,520300000,ST,0
5861,27032814UB,2000,,0,,,,F,40.0,223,223.0,Z012,Z7,,,1,,3000,3000.0,5300260800.0,0.0,1.0,42,10102000,ST,0
3145,28070908,703002,,0,,,,F,,208,208.0,Z001,Y2,,,100,E11,2000,,5300035301.0,0.0,1.0,49,010102000,ST,0
3305,28241850,2100,,0,,,,F,41.0,224,224.0,Z012,EX,,,1,,3000,3000.0,5300519669.0,0.0,1.0,42,10401000,ST,0
3006,36020429,1900,,0,,,,F,,206,206.0,Z001,Y4,,,100,E11,2000,,5300147813.0,0.0,1.0,5,010301000,ST,0
9001,23109301,2000,,0,,,,F,40.0,223,223.0,Z012,Z2,,,1,,3000,3000.0,5300230991.0,0.0,1.0,999,10303000,ST,0
7770,23282500UB,702225,,0,,,,F,,213,213.0,Z008,Z2,,,1,,2000,,5300024260.0,0.0,1.0,56,10401000,ST,0
7438,60027666,1900,,0,,,,F,,272,272.0,Z012,Z7,30.0,16071.0,1,,3000,,5300466063.0,0.0,1.0,15,010401000,ST,0
